property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum
3 BHK Flat,DLF The Skycourt,3.0,4.0,3+,Store Room,South-West,new,Sector 86 Gurgaon,1.56,2755.714285714286,5660.964230171073,0,1,1,0,1,0,17.0,-1.0,Unavailable,41.5,Luxury,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,North-East,new,Sector 102 Gurgaon,1.35,2357.1428571428573,5727.272727272727,0,0,1,0,0,0,9.0,36.5,Fancy,24.0,Good,25.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,2,unavailable,North-East,newly built,Sector 102 Gurgaon,1.4,1927.1428571428573,7264.6404744255,0,0,1,0,0,0,11.0,46.5,Fancy,13.5,Basic,25.0
3 BHK Flat,DLF Regency Park 240 ,3.0,3.0,2,Servant Room,East,old,DLF Phase 4,2.26,2538.571428571429,8902.644907146874,0,0,1,0,0,0,19.0,-1.0,Unavailable,37.0,Premium,25.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,2,Study Room,North,newly built,Sector-33 Sohna,1.2,2131.4285714285716,5630.026809651474,0,0,1,0,0,0,0.0,-1.0,Unavailable,16.0,Basic,23.0
4 BHK Flat,BPTP Terra38 ,4.0,4.0,3,"Pooja Room,Study Room,Servant Room",North-East,newly built,Sector 37D Gurgaon,2.08,2687.3,7740.110891973356,0,0,1,0,0,0,0.0,32.0,Fancy,29.5,Good,23.0
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3,Servant Room,North,new,Sector 85 Gurgaon,1.75,2648.8,6606.76532769556,0,0,0,0,0,1,8.0,36.0,Fancy,13.5,Basic,23.5
3 BHK Flat,Ireo Victory Valley41 ,3.0,3.0,3,Servant Room,East,new,Sector 67 Gurgaon,2.99,3610.0000000000005,8282.548476454294,0,0,0,0,0,1,4.0,36.0,Fancy,9.5,Minimal,24.5
2 BHK Flat,Emaar Digihomes,2.0,2.0,2,Servant Room,North,newly built,Sector 62 Gurgaon,2.1,1658.8000000000002,12659.754039064383,0,0,1,0,1,0,30.0,47.0,Fancy,14.5,Basic,20.0
3 BHK Flat,Ireo Victory Valley41 ,3.0,3.0,3+,Servant Room,North-West,new,Sector 67 Gurgaon,2.87,3444.2857142857147,8332.64205723766,1,1,1,0,1,0,16.0,52.0,Fancy,41.5,Luxury,24.5
3 BHK Flat,DLF Regency Park 240 ,3.0,3.0,2,Servant Room,North-East,old,DLF Phase 4,2.35,1954.7,12022.305213076175,1,0,0,0,0,0,18.0,40.0,Fancy,27.0,Good,25.0
3 BHK Flat,lagoon apartment,3.0,4.0,3,unavailable,unavailable,mid-age,Ambience Island,3.0,3571.4285714285716,8400.0,0,0,0,0,0,1,2.0,35.0,Fancy,2.0,Minimal,0.0
4 BHK Flat,lagoon apartment,4.0,6.0,3+,unavailable,unavailable,mid-age,Ambience Island,6.0,6285.714285714286,9545.454545454544,0,0,1,0,0,0,7.0,36.5,Fancy,0.0,Minimal,0.0
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,3,"Study Room,Servant Room",South-West,new,Sector 65 Gurgaon,2.35,2357.1428571428573,9969.696969696968,0,0,0,0,1,0,2.0,-1.0,Unavailable,37.5,Premium,23.5
3 BHK Flat,Indiabulls Centrum Park37 ,3.0,4.0,3+,"Pooja Room,Study Room,Servant Room,Others",North-East,new,Sector 103 Gurgaon,1.9,4777.142857142858,3977.2727272727266,0,0,0,0,1,0,10.0,41.0,Fancy,13.5,Basic,25.0
3 BHK Flat,Orris Carnation Residency37 ,3.0,3.0,2,Others,West,mid-age,Sector 85 Gurgaon,0.72,2107.1428571428573,3416.9491525423728,1,0,1,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Sbr minda sec 1 imt manesar,3.0,2.0,3+,unavailable,South,mid-age,Sector 1A IMT Manesar,0.65,2180.0,2981.651376146789,0,0,0,1,0,0,6.0,32.0,Fancy,2.0,Minimal,0.0
3 BHK Flat,DLF The Ultima40 ,3.0,4.0,3+,Servant Room,South-East,new,Sector 81 Gurgaon,2.34,2988.571428571429,7829.82791586998,0,0,1,0,1,0,14.0,46.5,Fancy,41.5,Luxury,25.0
4 BHK Flat,M3M Capital,4.0,5.0,3+,Study Room,East,under construction,Sector 113 Gurgaon,2.57,2942.857142857143,8733.009708737864,0,1,1,1,1,0,25.0,39.5,Fancy,21.5,Good,0.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3+,Study Room,South-West,new,Sector 37D Gurgaon,1.71,2410.1000000000004,7095.141280444794,0,0,0,0,0,1,7.0,32.5,Fancy,10.0,Basic,23.0
5 BHK Flat,Indiabulls Enigma,5.0,5.0,3,"Servant Room,Others",South-West,new,Sector 110 Gurgaon,3.79,4213.0,8995.9648706385,0,0,1,0,0,0,4.0,42.0,Fancy,29.5,Good,20.0
4 BHK Flat,The Lions CGHS,4.0,4.0,3+,Store Room,West,old,Sector 56 Gurgaon,2.05,3714.2857142857147,5519.230769230769,0,0,1,0,0,0,7.0,38.0,Fancy,29.0,Good,20.0
3 BHK Flat,M3M Golfestate44 ,3.0,3.0,3,"Study Room,Servant Room",North,new,Sector 65 Gurgaon,5.2,3276.9,15868.656352040038,0,0,1,0,0,0,18.0,46.0,Fancy,16.0,Basic,25.0
3 BHK Flat,Emaar MGF The Palm Drive41 ,3.0,3.0,3,"Pooja Room,Study Room,Servant Room,Store Room",South-West,new,Sector 66 Gurgaon,3.2,3142.857142857143,10181.81818181818,0,0,0,0,1,0,12.0,36.0,Fancy,26.0,Good,24.0
2 BHK Flat,AFNHB Jalvayu Vihar37 ,2.0,2.0,1,unavailable,North-East,old,Sector 30 Gurgaon,0.69,1089.0,6336.088154269972,0,0,0,0,0,1,3.0,28.0,Medium,14.5,Basic,24.0
3 BHK Flat,Experion Windchants38 ,3.0,3.0,2,Servant Room,West,new,Sector 112 Gurgaon,3.75,3082.2000000000003,12166.63422230874,0,0,1,0,0,0,21.0,40.0,Fancy,35.0,Premium,25.0
3 BHK Flat,Experion Windchants38 ,3.0,4.0,3+,Servant Room,South,new,Sector 112 Gurgaon,3.65,3082.2000000000003,11842.190643047174,0,0,1,0,0,0,14.0,40.0,Fancy,34.5,Premium,25.0
4 BHK Flat,Experion Windchants38 ,4.0,5.0,3+,Servant Room,South,new,Sector 112 Gurgaon,5.49,5212.900000000001,10531.565922998714,0,0,0,0,0,1,5.0,45.0,Fancy,38.5,Premium,25.0
4 BHK Flat,Antriksh Heights37 ,4.0,4.0,3+,Study Room,North,newly built,Sector 84 Gurgaon,1.05,2304.5,4556.302885658494,0,0,1,0,0,0,3.0,-1.0,Unavailable,15.5,Basic,23.0
3 BHK Flat,Sobha City,3.0,4.0,2,unavailable,unavailable,newly built,Sector 108 Gurgaon,3.35,2279.2000000000003,14698.139698139696,1,0,1,0,0,0,19.0,-1.0,Unavailable,24.0,Good,18.5
3 BHK Flat,Unitech Uniworld Gardens38 ,3.0,3.0,3+,Servant Room,unavailable,mid-age,Sector 47 Gurgaon,2.4,2294.6000000000004,10459.33931839972,0,1,1,0,0,0,10.0,49.5,Fancy,32.0,Premium,25.0
3 BHK Flat,Park Royal Apartment,3.0,3.0,3+,Servant Room,North-East,mid-age,Sector 56 Gurgaon,1.71,3215.714285714286,5317.63660595291,0,1,1,1,1,0,5.0,38.5,Fancy,23.0,Good,20.0
5 BHK Flat,Elan The Presidential,5.0,6.0,3+,unavailable,North-East,under construction,Sector 106 Gurgaon,6.3,5850.0,10769.23076923077,0,0,1,0,0,0,10.0,54.0,Fancy,17.0,Basic,0.0
3 BHK Flat,Raheja Atharva36 ,3.0,3.0,2,Servant Room,North,mid-age,Sector 109 Gurgaon,2.2,3311.4285714285716,6643.658326143227,0,0,1,0,0,0,7.0,31.5,Fancy,27.5,Good,25.0
4 BHK Flat,Indiabulls Enigma,4.0,4.0,3,"Servant Room,Others",South,new,Sector 110 Gurgaon,3.25,3740.0000000000005,8689.839572192512,0,1,1,1,1,0,11.0,38.0,Fancy,31.5,Premium,20.0
4 BHK Flat,Central Park Resorts44 ,4.0,5.0,3+,"Pooja Room,Servant Room",North-West,new,Sector 48 Gurgaon,11.25,5685.714285714286,19786.43216080402,0,0,1,0,0,0,2.0,28.0,Medium,13.0,Basic,25.0
3 BHK Flat,Central Park Flower Valley,3.0,3.0,3,"Pooja Room,Study Room,Store Room,Servant Room",unavailable,under construction,Sector-33 Sohna,3.3,3428.571428571429,9624.999999999998,0,0,1,0,0,0,2.0,-1.0,Unavailable,17.0,Basic,0.0
3 BHK Flat,Bestech Park View Residency39 ,3.0,4.0,3+,Servant Room,South-West,mid-age,Palam Vihar,1.51,2112.0,7149.621212121212,0,0,1,0,0,0,7.0,35.0,Fancy,23.5,Good,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,North-East,new,Sector 102 Gurgaon,1.38,2357.1428571428573,5854.545454545453,0,0,1,0,1,0,6.0,40.5,Fancy,31.0,Premium,25.0
3 BHK Flat,Emaar MGF The Palm Drive41 ,3.0,3.0,3,"Pooja Room,Study Room,Servant Room,Store Room",North,new,Sector 66 Gurgaon,4.6,4714.285714285715,9757.575757575756,0,0,1,0,0,0,11.0,36.0,Fancy,29.0,Good,24.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,South-West,new,Sector 102 Gurgaon,1.4,2357.1428571428573,5939.393939393939,0,0,1,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,25.0
4 BHK Flat,Emaar MGF Emerald Floors Premier38 ,4.0,4.0,3,Servant Room,East,new,Sector 65 Gurgaon,3.5,2172.5,16110.471806674339,0,0,1,0,0,0,4.0,44.0,Fancy,31.0,Premium,23.5
3 BHK Flat,Mapsko Royale Ville37 ,3.0,4.0,2,Servant Room,South-West,newly built,Sector 82 Gurgaon,0.99,1969.0000000000002,5027.932960893854,0,0,1,0,0,0,14.0,-1.0,Unavailable,22.5,Good,23.0
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,3,"Study Room,Servant Room",North,new,Sector 65 Gurgaon,2.65,2357.1428571428573,11242.424242424242,0,0,1,0,0,0,5.0,-1.0,Unavailable,11.0,Basic,23.5
3 BHK Flat,Unitech Greenwood City36 ,3.0,3.0,2,Servant Room,North-West,newly built,Sector 45 Gurgaon,2.4,237.60000000000002,101010.101010101,0,1,1,1,1,0,1.0,50.0,Fancy,5.0,Minimal,25.0
3 BHK Flat,ATS Tourmaline39 ,3.0,3.0,3+,Servant Room,North-East,new,Sector 109 Gurgaon,1.65,2365.0,6976.7441860465115,0,0,1,0,1,0,16.0,39.0,Fancy,13.5,Basic,23.0
4 BHK Flat,Railway Officers RPF Society,4.0,3.0,3,Servant Room,unavailable,old,Sector 9A Gurgaon,1.25,2580.0,4844.961240310077,0,0,1,1,1,0,1.0,32.0,Fancy,11.0,Basic,20.0
3 BHK Flat,Emaar Digihomes,3.0,3.0,3,Servant Room,North,newly built,Sector 62 Gurgaon,4.0,2846.8,14050.86412814388,0,0,1,0,0,0,18.0,47.5,Fancy,9.0,Minimal,20.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,South,new,Sector 83 Gurgaon,1.8,2714.2857142857147,6631.57894736842,0,0,1,0,0,0,6.0,37.5,Fancy,27.5,Good,25.0
4 BHK Flat,TARC Maceo38 ,4.0,3.0,3+,"Pooja Room,Servant Room,Study Room,Store Room",South,new,Sector 91 Gurgaon,1.75,3891.4285714285716,4497.0631424375915,0,0,1,0,0,0,8.0,-1.0,Unavailable,30.5,Premium,25.0
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,2,"Study Room,Servant Room",East,new,Sector 65 Gurgaon,2.35,1815.0000000000002,12947.658402203855,0,0,1,1,0,0,4.0,-1.0,Unavailable,35.5,Premium,23.5
4 BHK Flat,Pioneer Urban Presidia,4.0,5.0,3+,"Study Room,Servant Room,Store Room",East,new,Sector 62 Gurgaon,7.15,4770.700000000001,14987.318422872951,0,1,1,1,1,0,7.0,66.0,Fancy,35.0,Premium,20.0
4 BHK Flat,Emaar MGF Palm Hills40 ,4.0,3.0,3,Servant Room,South,new,Sector 77 Gurgaon,1.64,2145.0,7645.687645687645,0,0,0,0,1,0,9.0,-1.0,Unavailable,26.5,Good,24.0
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,2,Servant Room,East,new,Sector 65 Gurgaon,2.8,1815.0000000000002,15426.997245179062,0,0,1,0,0,0,3.0,36.0,Fancy,29.0,Good,23.5
4 BHK Flat,La Lagune,4.0,6.0,3+,Servant Room,East,mid-age,Sector 54 Gurgaon,6.75,4514.285714285715,14952.53164556962,0,0,1,0,0,0,11.0,55.0,Fancy,29.0,Good,20.0
3 BHK Flat,M3M Merlin37 ,3.0,4.0,3,"Servant Room,Store Room",South-East,new,Sector 67 Gurgaon,3.5,3428.571428571429,10208.333333333332,0,0,0,0,0,1,17.0,44.0,Fancy,39.5,Premium,25.0
3 BHK Flat,M3M Latitude,3.0,3.0,3,"Servant Room,Pooja Room,Study Room,Store Room",South,newly built,Sector 65 Gurgaon,4.6,2452.857142857143,18753.64006988934,0,0,0,0,0,1,7.0,49.0,Fancy,30.5,Premium,20.0
3 BHK Flat,M3M Skywalk,3.0,3.0,3,Study Room,North-East,new,Sector 74 Gurgaon,2.25,2857.1428571428573,7874.999999999999,0,0,1,0,0,0,5.0,-1.0,Unavailable,41.0,Luxury,0.0
3 BHK Flat,DLF The Primus39 ,3.0,3.0,3+,Servant Room,North-East,new,Sector 82A Gurgaon,2.2,2301.2000000000003,9560.229445506691,0,0,0,1,0,0,16.0,44.5,Fancy,41.0,Luxury,24.0
4 BHK Flat,DLF The Primus39 ,4.0,4.0,3+,Servant Room,North-East,newly built,Sector 82A Gurgaon,2.85,3722.857142857143,7655.410590943975,0,0,0,0,1,0,2.0,49.5,Fancy,41.5,Luxury,24.0
4 BHK Flat,DLF Regal Gardens39 ,4.0,4.0,3+,unavailable,North,new,Sector 90 Gurgaon,1.76,3164.2857142857147,5562.076749435665,0,0,1,0,0,0,8.0,45.0,Fancy,33.5,Premium,24.5
2 BHK Flat,Paras Dews,2.0,2.0,3+,unavailable,North-East,newly built,Sector 106 Gurgaon,1.0,1978.5714285714287,5054.151624548736,0,0,1,0,0,0,2.0,38.5,Fancy,7.0,Minimal,0.0
4 BHK Flat,Pioneer Park38 ,4.0,4.0,3,Servant Room,North,mid-age,Sector 61 Gurgaon,3.6,3136.1000000000004,11479.22578999394,0,1,0,0,0,0,3.0,49.0,Fancy,31.0,Premium,25.0
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3+,Store Room,West,newly built,Sector 85 Gurgaon,1.78,2648.8,6720.024161884627,1,0,0,0,0,0,6.0,36.0,Fancy,29.5,Good,23.5
3 BHK Flat,CHD Avenue 7136 ,3.0,3.0,3,Study Room,South-East,mid-age,Sector 71 Gurgaon,0.98,1782.0000000000002,5499.438832772165,0,0,0,1,0,0,0.0,-1.0,Unavailable,17.0,Basic,25.0
3 BHK Flat,Ireo Skyon40 ,3.0,3.0,3,Servant Room,South-East,new,Sector 60 Gurgaon,2.82,3432.857142857143,8214.731585518102,0,0,1,0,0,0,2.0,48.0,Fancy,39.0,Premium,25.0
3 BHK Flat,Tata Primanti41 ,3.0,4.0,3+,Servant Room,North-East,new,Sector 72 Gurgaon,3.21,3121.4285714285716,10283.7528604119,0,0,0,0,1,0,15.0,44.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,La Vida by Tata Housing,3.0,2.0,2,Pooja Room,North-East,new,Sector 113 Gurgaon,1.9,2255.714285714286,8423.052564914502,0,0,1,0,0,0,10.0,36.5,Fancy,41.0,Luxury,0.0
3 BHK Flat,DLF Regal Gardens39 ,3.0,3.0,2,Others,South-East,new,Sector 90 Gurgaon,1.19,1898.6000000000001,6267.77625618877,0,0,1,0,0,0,11.0,-1.0,Unavailable,24.5,Good,24.5
3 BHK Flat,Bestech Park View Ananda42 ,3.0,3.0,3+,Store Room,North-East,mid-age,Sector 81 Gurgaon,1.35,2557.1428571428573,5279.329608938547,0,0,1,0,0,0,10.0,40.5,Fancy,20.5,Good,25.0
4 BHK Flat,Tulip Purple,4.0,5.0,3+,Servant Room,North-East,new,Sector 69 Gurgaon,1.8,3428.571428571429,5249.999999999999,1,0,0,0,0,0,4.0,31.0,Fancy,39.0,Premium,20.0
3 BHK Flat,Indiabulls Centrum Park37 ,3.0,3.0,3+,Study Room,North-East,new,Sector 103 Gurgaon,1.35,1969.0000000000002,6856.27221940071,0,0,1,0,0,0,3.0,45.0,Fancy,40.0,Luxury,25.0
3 BHK Flat,SBTL Caladium,3.0,3.0,3+,Servant Room,North-East,new,Sector 109 Gurgaon,1.7,2799.5,6072.512948740847,0,0,0,0,1,0,9.0,-1.0,Unavailable,38.0,Premium,18.0
4 BHK Flat,Vatika The Seven Lamps38 ,4.0,5.0,3+,Servant Room,South-West,new,Sector 82 Gurgaon,1.6,2667.5,5998.125585754452,0,0,1,0,0,0,8.0,-1.0,Unavailable,31.5,Premium,25.0
3 BHK Flat,Ireo Skyon40 ,3.0,4.0,3+,Servant Room,North-East,mid-age,Sector 60 Gurgaon,2.65,2921.4285714285716,9070.904645476772,0,0,0,0,0,1,7.0,42.0,Fancy,33.5,Premium,25.0
2 BHK Flat,Orris Carnation Residency37 ,2.0,2.0,2,Others,North-East,new,Sector 85 Gurgaon,0.55,1592.857142857143,3452.9147982062777,0,0,0,1,0,0,5.0,-1.0,Unavailable,41.0,Luxury,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,East,new,Sector 102 Gurgaon,1.4,2357.1428571428573,5939.393939393939,1,0,1,0,0,0,7.0,-1.0,Unavailable,17.0,Basic,25.0
2 BHK Flat,Bestech Park View Residency39 ,2.0,2.0,3,Study Room,South-East,mid-age,Palam Vihar,1.26,1721.5000000000002,7319.198373511472,1,0,0,0,0,0,7.0,33.5,Fancy,23.5,Good,25.0
4 BHK Flat,M3M Woodshire40 ,4.0,5.0,3+,Servant Room,South,new,Sector 107 Gurgaon,1.7,3044.8,5583.289542827115,0,0,1,0,0,0,9.0,46.0,Fancy,20.0,Good,24.0
3 BHK Flat,Ambience Creacions,3.0,3.0,3+,unavailable,North-East,newly built,Sector 22 Gurgaon,4.1,3972.857142857143,10320.028766630709,0,0,1,0,0,0,2.0,32.0,Fancy,28.0,Good,20.0
2 BHK Flat,Indiabulls Centrum Park37 ,2.0,2.0,3,Store Room,West,new,Sector 103 Gurgaon,1.01,2032.857142857143,4968.376669009135,0,0,1,0,0,0,5.0,37.5,Fancy,39.0,Premium,25.0
3 BHK Flat,Pareena Coban Residences,3.0,5.0,3,"Servant Room,Others",unavailable,new,Sector 99A Gurgaon,1.45,2196.7000000000003,6600.810306368643,0,0,0,0,0,1,11.0,39.0,Fancy,13.5,Basic,20.0
3 BHK Flat,Parsvnath Green Ville39 ,3.0,3.0,3+,Others,North,old,Sector 48 Gurgaon,1.6,2728.571428571429,5863.874345549738,0,0,1,0,0,0,8.0,36.5,Fancy,13.5,Basic,24.0
3 BHK Flat,Emaar MGF The Palm Drive41 ,3.0,3.0,3,Servant Room,East,new,Sector 66 Gurgaon,2.99,2857.1428571428573,10465.0,0,0,1,0,0,0,7.0,39.0,Fancy,13.5,Basic,24.0
3 BHK Flat,Conscient Heritage Max43 ,3.0,4.0,3+,Servant Room,North-East,new,Sector 102 Gurgaon,1.9,2136.2000000000003,8894.298286677276,0,0,1,0,0,0,20.0,28.0,Medium,39.0,Premium,24.5
3 BHK Flat,Emaar MGF Emerald Estate38 ,3.0,3.0,3,Servant Room,North-East,new,Sector 65 Gurgaon,1.75,1992.857142857143,8781.362007168458,0,0,0,0,0,1,10.0,35.0,Fancy,32.0,Premium,25.0
3 BHK Flat,DLF Regal Gardens39 ,3.0,3.0,3+,unavailable,South,new,Sector 90 Gurgaon,1.3,2597.1428571428573,5005.500550055005,1,0,0,0,0,0,7.0,-1.0,Unavailable,33.0,Premium,24.5
3 BHK Flat,Ireo Victory Valley41 ,3.0,3.0,3,Servant Room,North-West,new,Sector 67 Gurgaon,2.95,3444.2857142857147,8564.910825383657,1,0,0,0,0,0,10.0,54.0,Fancy,41.5,Luxury,24.5
3 BHK Flat,M3M Merlin37 ,3.0,4.0,3,Servant Room,North-West,new,Sector 67 Gurgaon,3.4,3368.571428571429,10093.299406276505,0,0,0,0,1,0,16.0,56.5,Fancy,41.5,Luxury,25.0
3 BHK Flat,M3M Merlin37 ,3.0,4.0,3,Servant Room,North-West,newly built,Sector 67 Gurgaon,3.32,3368.571428571429,9855.810008481763,0,0,1,0,1,0,8.0,53.5,Fancy,41.5,Luxury,25.0
2 BHK Flat,Bestech Park View Residency39 ,2.0,2.0,3,unavailable,North-East,mid-age,Palam Vihar,0.95,1556.5000000000002,6103.437198843559,0,0,0,0,0,1,1.0,37.0,Fancy,22.5,Good,25.0
2 BHK Flat,M3M Skywalk,2.0,2.0,3+,Others,South,new,Sector 74 Gurgaon,1.55,2008.5714285714287,7716.927453769558,0,0,0,0,0,1,18.0,-1.0,Unavailable,35.0,Premium,0.0
2 BHK Flat,M3M Skywalk,2.0,2.0,3+,Others,South-East,new,Sector 74 Gurgaon,1.54,2034.2857142857144,7570.224719101123,0,0,0,0,0,1,15.0,-1.0,Unavailable,35.0,Premium,0.0
3 BHK Flat,M3M Skywalk,3.0,3.0,3+,Study Room,South-West,new,Sector 74 Gurgaon,2.45,2882.857142857143,8498.513379583745,0,0,0,1,0,0,25.0,-1.0,Unavailable,35.0,Premium,0.0
3 BHK Flat,Puri Emerald Bay37 ,3.0,4.0,3+,"Servant Room,Study Room",unavailable,new,Sector 104 Gurgaon,2.6,3500.0,7428.571428571428,0,0,0,1,0,0,5.0,28.0,Medium,22.5,Good,25.0
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3,unavailable,North-East,new,Sector 85 Gurgaon,1.83,3440.0,5319.767441860465,0,0,0,0,1,0,9.0,-1.0,Unavailable,13.5,Basic,23.5
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3,unavailable,North-East,new,Sector 85 Gurgaon,1.09,2342.857142857143,4652.4390243902435,0,0,0,0,0,1,5.0,-1.0,Unavailable,13.5,Basic,23.5
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3,unavailable,North-East,new,Sector 85 Gurgaon,1.87,3440.0,5436.046511627907,0,0,0,1,0,0,7.0,-1.0,Unavailable,13.5,Basic,23.5
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3+,Store Room,West,new,Sector 85 Gurgaon,1.05,1838.1000000000001,5712.420434143953,0,0,0,0,0,1,7.0,30.0,Fancy,29.0,Good,23.5
3 BHK Flat,SS The Leaf38 ,3.0,4.0,3+,Store Room,South-West,newly built,Sector 85 Gurgaon,1.77,2648.8,6682.271217154937,0,0,1,0,0,0,7.0,36.0,Fancy,25.5,Good,23.5
3 BHK Flat,M3M Skywalk,3.0,3.0,3,Study Room,unavailable,newly built,Sector 74 Gurgaon,2.2,2219.8,9910.802775024777,0,0,1,0,0,0,12.0,47.0,Fancy,5.0,Minimal,0.0
1 BHK Flat,Ansal API Celebrity Suites,1.0,1.0,1,unavailable,North-East,mid-age,Sector 2 Gurgaon,0.6,808.5000000000001,7421.150278293135,0,1,1,0,0,0,5.0,33.5,Fancy,24.0,Good,0.0
4 BHK Flat,CGHS Airport Apartment,4.0,4.0,3+,Store Room,North-West,mid-age,Sector 47 Gurgaon,1.8,4285.714285714286,4199.999999999999,0,1,1,0,0,0,4.0,41.0,Fancy,29.0,Good,19.5
3 BHK Flat,Sbr minda sec1 imt manesar,3.0,2.0,3+,unavailable,East,old,Sector 1 Imt Manesar,0.64,2180.0,2935.7798165137615,0,0,1,0,0,0,6.0,-1.0,Unavailable,11.5,Basic,19.0
3 BHK Flat,Prasha Apartments,3.0,3.0,3+,Servant Room,West,mid-age,Sector 1 Imt Manesar,0.75,2326.5,3223.7266279819473,0,0,1,0,1,0,3.0,37.5,Fancy,7.5,Minimal,19.0
3 BHK Flat,M3M Golfestate44 ,3.0,3.0,3,Servant Room,North,new,Sector 65 Gurgaon,4.95,3423.2000000000003,14460.154241645243,0,0,1,0,0,0,10.0,44.0,Fancy,17.0,Basic,25.0
3 BHK Flat,Experion Windchants38 ,3.0,5.0,2,"Pooja Room,Servant Room",South,new,Sector 112 Gurgaon,4.25,5375.714285714286,7905.926122774381,0,0,1,0,0,0,15.0,36.0,Fancy,18.5,Basic,25.0
4 BHK Flat,Experion Windchants38 ,4.0,6.0,3+,"Pooja Room,Servant Room",South,new,Sector 112 Gurgaon,5.31,6770.0,7843.4268833087135,0,0,1,0,0,0,15.0,40.0,Fancy,18.5,Basic,25.0
3 BHK Flat,Emaar Gurgaon Greens41 ,3.0,3.0,3,Servant Room,East,new,Sector 102 Gurgaon,1.4,2357.1428571428573,5939.393939393939,0,0,1,0,0,0,10.0,32.0,Fancy,14.5,Basic,25.0
2 BHK Flat,Experion Windchants38 ,2.0,3.0,2,"Study Room,Servant Room",South-East,new,Sector 112 Gurgaon,2.8,3487.1428571428573,8029.496108152396,0,1,1,1,0,0,9.0,34.0,Fancy,32.0,Premium,25.0
5 BHK Flat,Indiabulls Enigma,5.0,5.0,2,Servant Room,East,new,Sector 110 Gurgaon,4.1,5542.857142857143,7396.907216494845,0,1,1,1,1,0,10.0,40.0,Fancy,35.5,Premium,20.0
4 BHK Flat,Indiabulls Enigma,4.0,5.0,3,Servant Room,South-West,new,Sector 110 Gurgaon,3.4,4857.142857142858,6999.999999999999,0,0,1,0,0,0,10.0,38.0,Fancy,33.5,Premium,20.0
3 BHK Flat,Ireo Skyon40 ,3.0,3.0,3,Servant Room,South-East,new,Sector 60 Gurgaon,3.05,3407.1428571428573,8951.781970649894,0,0,0,0,0,1,9.0,50.5,Fancy,37.0,Premium,25.0
4 BHK Flat,Tata Primanti41 ,4.0,4.0,3+,Servant Room,North,new,Sector 72 Gurgaon,4.25,3575.0000000000005,11888.111888111887,0,0,0,0,0,1,0.0,63.0,Fancy,39.0,Premium,25.0
3 BHK Flat,Vatika Independent Floors38 ,3.0,3.0,3+,"Store Room,Pooja Room,Servant Room",South-East,new,Sector 82 Gurgaon,1.16,2371.4285714285716,4891.566265060241,0,0,1,0,0,0,1.0,36.0,Fancy,33.5,Premium,24.5
5 BHK Flat,Citizen apartment,5.0,6.0,3+,"Pooja Room,Study Room,Servant Room,Store Room",North,mid-age,Sector 51 Gurgaon,3.55,7428.571428571429,4778.846153846153,0,1,1,0,0,0,11.0,61.0,Fancy,32.5,Premium,20.0
3 BHK Flat,Adani M2K Oyster Grande39 ,3.0,4.0,3,Servant Room,South-East,new,Sector 102 Gurgaon,1.8,2077.9,8662.592040040425,0,0,1,0,0,0,17.0,36.0,Fancy,13.5,Basic,24.0
3 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,3.0,3.0,3+,unavailable,East,new,Sector 102 Gurgaon,1.75,2645.714285714286,6614.470842332613,1,1,1,0,1,0,1.0,36.0,Fancy,11.5,Basic,25.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,3,unavailable,North-East,new,Sector 102 Gurgaon,1.2,1941.4285714285716,6181.015452538631,0,0,1,0,0,0,0.0,34.0,Fancy,13.5,Basic,25.0
